"GEO_ID","id"
"CP03_2016_064E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings"
"CP03_2016_065E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars)"
"CP03_2016_066E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security"
"CP03_2016_067E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2016_068E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income"
"CP03_2016_069E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars)"
"CP03_2016_070E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income"
"CP03_2016_071E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2016_072E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income"
"CP03_2016_073E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2016_074E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2016_075E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2016_076E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000"
"CP03_2016_077E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999"
"CP03_2016_078E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999"
"CP03_2016_079E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999"
"CP03_2016_080E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999"
"CP03_2016_081E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999"
"CP03_2016_082E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999"
"CP03_2016_083E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999"
"CP03_2016_084E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999"
"CP03_2016_085E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more"
"CP03_2016_086E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars)"
"CP03_2016_087E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars)"
"CP03_2016_088E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2016_089E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
"CP03_2016_090E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars)"
"CP03_2016_091E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars)"
"CP03_2016_092E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2016_093E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2016_094E","2016 Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2016_095E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2016_096E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage"
"CP03_2016_097E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance"
"CP03_2016_098E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage"
"CP03_2016_099E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage"
"CP03_2016_100E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years"
"CP03_2016_101E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage"
"CP03_2016_102E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years"
"CP03_2016_103E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:"
"CP03_2016_104E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:"
"CP03_2016_105E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage"
"CP03_2016_106E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With private health insurance"
"CP03_2016_107E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With public coverage"
"CP03_2016_108E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!No health insurance coverage"
"CP03_2016_109E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:"
"CP03_2016_110E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage"
"CP03_2016_111E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With private health insurance"
"CP03_2016_112E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With public coverage"
"CP03_2016_113E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!No health insurance coverage"
"CP03_2016_114E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:"
"CP03_2016_115E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage"
"CP03_2016_116E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With private health insurance"
"CP03_2016_117E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With public coverage"
"CP03_2016_118E","2016 Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!No health insurance coverage"
"CP03_2016_119E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
"CP03_2016_120E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years"
"CP03_2016_121E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
"CP03_2016_122E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families"
"CP03_2016_123E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years"
"CP03_2016_124E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Married couple families!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
"CP03_2016_125E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present"
"CP03_2016_126E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years"
"CP03_2016_127E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families!!Families with female householder, no spouse present!!With related children of the householder under 18 years!!With related children of the householder under 5 years only"
"CP03_2016_128E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people"
"CP03_2016_129E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years"
"CP03_2016_130E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years"
"CP03_2016_131E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder under 5 years"
"CP03_2016_132E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Under 18 years!!Related children of the householder under 18 years!!Related children of the householder 5 to 17 years"
"CP03_2016_133E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over"
"CP03_2016_134E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!18 to 64 years"
"CP03_2016_135E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!18 years and over!!65 years and over"
"CP03_2016_136E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!People in families"
"CP03_2016_137E","2016 Estimate!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All people!!Unrelated individuals 15 years and over"
"CP03_2017_001E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over"
"CP03_2017_002E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force"
"CP03_2017_003E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force"
"CP03_2017_004E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Employed"
"CP03_2017_005E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Civilian labor force!!Unemployed"
"CP03_2017_006E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!In labor force!!Armed Forces"
"CP03_2017_007E","2017 Estimate!!EMPLOYMENT STATUS!!Population 16 years and over!!Not in labor force"
"CP03_2017_008E","2017 Estimate!!EMPLOYMENT STATUS!!Civilian labor force"
"CP03_2017_009E","2017 Estimate!!EMPLOYMENT STATUS!!Civilian labor force!!Unemployment Rate"
"CP03_2017_010E","2017 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over"
"CP03_2017_011E","2017 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force"
"CP03_2017_012E","2017 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force"
"CP03_2017_013E","2017 Estimate!!EMPLOYMENT STATUS!!Females 16 years and over!!In labor force!!Civilian labor force!!Employed"
"CP03_2017_014E","2017 Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years"
"CP03_2017_015E","2017 Estimate!!EMPLOYMENT STATUS!!Own children of the householder under 6 years!!All parents in family in labor force"
"CP03_2017_016E","2017 Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years"
"CP03_2017_017E","2017 Estimate!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force"
"CP03_2017_018E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2017_019E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone"
"CP03_2017_020E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled"
"CP03_2017_021E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab)"
"CP03_2017_022E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Walked"
"CP03_2017_023E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Other means"
"CP03_2017_024E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home"
"CP03_2017_025E","2017 Estimate!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes)"
"CP03_2017_026E","2017 Estimate!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2017_027E","2017 Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations"
"CP03_2017_028E","2017 Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations"
"CP03_2017_029E","2017 Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations"
"CP03_2017_030E","2017 Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations"
"CP03_2017_031E","2017 Estimate!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations"
"CP03_2017_032E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over"
"CP03_2017_033E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining"
"CP03_2017_034E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Construction"
"CP03_2017_035E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing"
"CP03_2017_036E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade"
"CP03_2017_037E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade"
"CP03_2017_038E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities"
"CP03_2017_039E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Information"
"CP03_2017_040E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing"
"CP03_2017_041E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services"
"CP03_2017_042E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance"
"CP03_2017_043E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services"
"CP03_2017_044E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration"
"CP03_2017_045E","2017 Estimate!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration"
"CP03_2017_046E","2017 Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over"
"CP03_2017_047E","2017 Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers"
"CP03_2017_048E","2017 Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers"
"CP03_2017_049E","2017 Estimate!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers"
